index,street,x,y,direction,order,roadType
936,Trần Đăng Ninh,21.037813556268,105.79351362525874,-1,37,đường chính
937,Trần Đăng Ninh,21.0377591843975,105.79359024016718,-1,38,đường chính
938,Trần Đăng Ninh,21.037704812527,105.7936668550756,-1,39,đường chính
939,Trần Đăng Ninh,21.037649317165947,105.7937424633064,-1,40,đường chính
940,Trần Đăng Ninh,21.037587630373693,105.79381236962632,-1,41,đường chính
941,Trần Đăng Ninh,21.037554452481903,105.79385086116272,-1,42,đường chính
942,Trần Đăng Ninh,21.03769943048921,105.79397526100732,1,1,đường chính
943,Trần Đăng Ninh,21.0377352509265,105.79389162175728,1,2,đường chính
944,Trần Đăng Ninh,21.0377705955207,105.79380395783878,1,3,đường chính
945,Trần Đăng Ninh,21.03782319237661,105.79372618606288,1,4,đường chính
946,Trần Đăng Ninh,21.037879805011933,105.79365145738426,1,5,đường chính
947,Trần Đăng Ninh,21.037936417647256,105.79357672870564,1,6,đường chính
948,Trần Đăng Ninh,21.03799303028258,105.793502000027,1,7,đường chính
949,Trần Đăng Ninh,21.03804958444547,105.79342722073936,1,8,đường chính
950,Trần Đăng Ninh,21.038106018503225,105.7933523400868,1,9,đường chính
951,Trần Đăng Ninh,21.03816387110505,105.79327870950269,1,10,đường chính
952,Trần Đăng Ninh,21.038221189140497,105.79320461493182,1,11,đường chính
953,Trần Đăng Ninh,21.03827640383467,105.79312869472734,1,12,đường chính
954,Trần Đăng Ninh,21.03833161852884,105.79305277452286,1,13,đường chính
955,Trần Đăng Ninh,21.038386833223008,105.79297685431835,1,14,đường chính
956,Trần Đăng Ninh,21.03844204791718,105.79290093411387,1,15,đường chính
957,Trần Đăng Ninh,21.03849726261135,105.7928250139094,1,16,đường chính
958,Trần Đăng Ninh,21.03855247730552,105.79274909370493,1,17,đường chính
959,Trần Đăng Ninh,21.03860769199969,105.79267317350045,1,18,đường chính
960,Trần Đăng Ninh,21.03866290669386,105.79259725329597,1,19,đường chính
961,Trần Đăng Ninh,21.038718121388037,105.79252133309149,1,20,đường chính
962,Trần Đăng Ninh,21.038773336082205,105.79244541288698,1,21,đường chính
963,Trần Đăng Ninh,21.038828550776373,105.7923694926825,1,22,đường chính
964,Trần Đăng Ninh,21.038887393759158,105.79229707186292,1,23,đường chính
965,Trần Đăng Ninh,21.038944053673088,105.79222238379457,1,24,đường chính
966,Trần Đăng Ninh,21.039000713587026,105.7921476957262,1,25,đường chính
967,Trần Đăng Ninh,21.03905737350096,105.79207300765783,1,26,đường chính
968,Trần Đăng Ninh,21.03911479759399,105.79199900300752,1,27,đường chính
969,Trần Đăng Ninh,21.039171067550598,105.79192399879466,1,28,đường chính
970,Trần Đăng Ninh,21.039226567339284,105.79184831726462,1,29,đường chính
971,Trần Đăng Ninh,21.03928358982585,105.7917739559382,1,30,đường chính
972,Trần Đăng Ninh,21.03934109853253,105.79170001617248,1,31,đường chính
973,Trần Đăng Ninh,21.039399983782904,105.79162738677198,1,32,đường chính
974,Trần Đăng Ninh,21.039461746922303,105.7915574969037,1,33,đường chính
975,Trần Đăng Ninh,21.03952351006171,105.79148760703544,1,34,đường chính
976,Trần Đăng Ninh,21.03958527320111,105.79141771716718,1,35,đường chính
977,Trần Đăng Ninh,21.03964703634051,105.7913478272989,1,36,đường chính
978,Trần Đăng Ninh,21.039708799479914,105.79127793743064,1,37,đường chính
979,Trần Đăng Ninh,21.03976973649182,105.79120726766456,1,38,đường chính
980,Trần Đăng Ninh,21.03982666898969,105.79113281747505,1,39,đường chính
981,Trần Đăng Ninh,21.03988360148756,105.79105836728552,1,40,đường chính
982,Trần Đăng Ninh,21.039940533985423,105.790983917096,1,41,đường chính
983,Trần Đăng Ninh,21.039997466483296,105.79090946690648,1,42,đường chính
984,Trần Đăng Ninh,21.04005256615892,105.79083347691584,1,43,đường chính
985,Trần Đăng Ninh,21.040106465219598,105.79075647825772,1,44,đường chính
986,Trần Đăng Ninh,21.040166392487272,105.79068973574653,1,45,đường chính
987,Nguyễn Khánh Toàn,21.037549593819296,105.79475628300509,-1,1,đường chính
988,Nguyễn Khánh Toàn,21.03760041221848,105.79483592749158,-1,2,đường chính
989,Nguyễn Khánh Toàn,21.03764573181382,105.79491859772074,-1,3,đường chính
990,Nguyễn Khánh Toàn,21.037695577812453,105.79499855932283,-1,4,đường chính
991,Nguyễn Khánh Toàn,21.037741343320548,105.79508126869165,-1,5,đường chính
992,Nguyễn Khánh Toàn,21.037808731221045,105.79514491281988,-1,6,đường chính
993,Nguyễn Khánh Toàn,21.03787611912154,105.79520855694813,-1,7,đường chính
994,Nguyễn Khánh Toàn,21.03794350702204,105.7952722010764,-1,8,đường chính
995,Nguyễn Khánh Toàn,21.03801089492254,105.79533584520463,-1,9,đường chính
996,Nguyễn Khánh Toàn,21.03807828282304,105.79539948933288,-1,10,đường chính
997,Nguyễn Khánh Toàn,21.038148056726207,105.79546004727185,-1,11,đường chính
998,Nguyễn Khánh Toàn,21.03821896521272,105.79551913767727,-1,12,đường chính
999,Nguyễn Khánh Toàn,21.0382891444826,105.79557914448262,-1,13,đường chính
1000,Nguyễn Khánh Toàn,21.038354816061783,105.79564481606178,-1,14,đường chính
1001,Nguyễn Khánh Toàn,21.038420487649063,105.79571048764907,-1,15,đường chính
1002,Nguyễn Khánh Toàn,21.03848615925869,105.7957761592587,-1,16,đường chính
1003,Nguyễn Khánh Toàn,21.03855183087892,105.79584183087891,-1,17,đường chính
1004,Nguyễn Khánh Toàn,21.03861750249915,105.79590750249916,-1,18,đường chính
1005,Nguyễn Khánh Toàn,21.038679102753047,105.79597754600348,-1,19,đường chính
1006,Nguyễn Khánh Toàn,21.038737788933304,105.7960503852444,-1,20,đường chính
1007,Nguyễn Khánh Toàn,21.038792179149613,105.79612653744884,-1,21,đường chính
1008,Nguyễn Khánh Toàn,21.03881772030144,105.7962186015072,-1,22,đường chính
1009,Nguyễn Khánh Toàn,21.03883654254221,105.79631271271109,-1,23,đường chính
1010,Nguyễn Khánh Toàn,21.038846521385075,105.79640825662092,-1,24,đường chính
1011,Nguyễn Khánh Toàn,21.038861348643657,105.79650296033708,-1,25,đường chính
1012,Nguyễn Khánh Toàn,21.038880690394222,105.79659690394224,-1,26,đường chính
1013,Nguyễn Khánh Toàn,21.038890260390723,105.7966926039072,-1,27,đường chính
1014,Nguyễn Khánh Toàn,21.038899830387216,105.79678830387216,-1,28,đường chính
1015,Nguyễn Khánh Toàn,21.03890940038465,105.79688400384649,-1,29,đường chính
1016,Nguyễn Khánh Toàn,21.03892190806883,105.79697931051622,-1,30,đường chính
1017,Nguyễn Khánh Toàn,21.03893029591409,105.79707493190148,-1,31,đường chính
1018,Nguyễn Khánh Toàn,21.0389360588819,105.797170981365,-1,32,đường chính
1019,Nguyễn Khánh Toàn,21.038941821849715,105.79726703082856,-1,33,đường chính
1020,Nguyễn Khánh Toàn,21.038947584817528,105.79736308029209,-1,34,đường chính
1021,Nguyễn Khánh Toàn,21.03895334778534,105.79745912975564,-1,35,đường chính
1022,Nguyễn Khánh Toàn,21.03895911075315,105.79755517921916,-1,36,đường chính
1023,Nguyễn Khánh Toàn,21.038960000000003,105.79765139636164,-1,37,đường chính
1024,Nguyễn Khánh Toàn,21.038960000000003,105.7977476440984,-1,38,đường chính
1025,Nguyễn Khánh Toàn,21.0389676354912,105.79784353476715,-1,39,đường chính
1026,Nguyễn Khánh Toàn,21.03897546256951,105.79793941647648,-1,40,đường chính
1027,Nguyễn Khánh Toàn,21.03898328964782,105.79803529818578,-1,41,đường chính
1028,Nguyễn Khánh Toàn,21.03899111672613,105.79813117989508,-1,42,đường chính
1029,Nguyễn Khánh Toàn,21.03899894380444,105.7982270616044,-1,43,đường chính
1030,Nguyễn Khánh Toàn,21.039002869076132,105.79832320320791,-1,44,đường chính
1031,Nguyễn Khánh Toàn,21.039006185701812,105.79841938535256,-1,45,đường chính
1032,Nguyễn Khánh Toàn,21.03900950232749,105.79851556749722,-1,46,đường chính
1033,Nguyễn Khánh Toàn,21.03900644709565,105.79861171679995,-1,47,đường chính
1034,Nguyễn Khánh Toàn,21.03900226694328,105.79870786030462,-1,48,đường chính
1035,Nguyễn Khánh Toàn,21.038997557017023,105.79880397369364,-1,49,đường chính
1036,Nguyễn Khánh Toàn,21.03899221936673,105.79890005139892,-1,50,đường chính
1037,Nguyễn Khánh Toàn,21.03897642155864,105.79899431376548,-1,51,đường chính
1038,Nguyễn Khánh Toàn,21.03895317897341,105.79908728410638,-1,52,đường chính
1039,Nguyễn Khánh Toàn,21.03892045505883,105.79917681684708,-1,53,đường chính
1040,Nguyễn Khánh Toàn,21.03888526579945,105.79926536208131,-1,54,đường chính
1041,Nguyễn Khánh Toàn,21.03884816413446,105.79935296562896,-1,55,đường chính
1042,Nguyễn Khánh Toàn,21.038798511148496,105.7994331742986,-1,56,đường chính
1043,Nguyễn Khánh Toàn,21.03874885816253,105.79951338296824,-1,57,đường chính
1044,Nguyễn Khánh Toàn,21.038699655842816,105.79959390692866,-1,58,đường chính
1045,Nguyễn Khánh Toàn,21.038648165348647,105.79967275197704,-1,59,đường chính
1046,Nguyễn Khánh Toàn,21.03859595202825,105.79975107195764,-1,60,đường chính
1047,Nguyễn Khánh Toàn,21.03854373871836,105.79982939192249,-1,61,đường chính
1048,Nguyễn Khánh Toàn,21.03849009023616,105.7999065463518,-1,62,đường chính
1049,Nguyễn Khánh Toàn,21.0384331120771,105.79998095429978,-1,63,đường chính
1050,Nguyễn Khánh Toàn,21.038375837798508,105.80005509869684,-1,64,đường chính
1051,Nguyễn Khánh Toàn,21.03831669757097,105.80012754547558,-1,65,đường chính
1052,Nguyễn Khánh Toàn,21.038257557343435,105.8001999922543,-1,66,đường chính
1053,Nguyễn Khánh Toàn,21.0381984171159,105.80027243903304,-1,67,đường chính
1054,Nguyễn Khánh Toàn,21.03813927688836,105.80034488581175,-1,68,đường chính
1055,Nguyễn Khánh Toàn,21.038080136660827,105.8004173325905,-1,69,đường chính
1056,Nguyễn Khánh Toàn,21.03802099643329,105.80048977936924,-1,70,đường chính
1057,Nguyễn Khánh Toàn,21.037961904558315,105.80056227131286,-1,71,đường chính
1058,Nguyễn Khánh Toàn,21.03790292193736,105.80063486530788,-1,72,đường chính
1059,Nguyễn Khánh Toàn,21.03784353213519,105.80070705585253,-1,73,đường chính
1060,Nguyễn Khánh Toàn,21.03778058682347,105.8007757234653,-1,74,đường chính
1061,Nguyễn Khánh Toàn,21.037719027810382,105.80084576583296,-1,75,đường chính
1062,Nguyễn Khánh Toàn,21.037659985311716,105.8009183037599,-1,76,đường chính
1063,Nguyễn Khánh Toàn,21.03760094281304,105.80099084168684,-1,77,đường chính
1064,Nguyễn Khánh Toàn,21.03754190031437,105.80106337961378,-1,78,đường chính
1065,Nguyễn Khánh Toàn,21.037482857815696,105.80113591754072,-1,79,đường chính
1066,Nguyễn Khánh Toàn,21.037423815317023,105.80120845546767,-1,80,đường chính
1067,Nguyễn Khánh Toàn,21.0373638828155,105.80128013521288,-1,81,đường chính
1068,Nguyễn Khánh Toàn,21.037302757325843,105.80135066462404,-1,82,đường chính
1069,Nguyễn Khánh Toàn,21.03724189751088,105.80142145480194,-1,83,đường chính
1070,Nguyễn Khánh Toàn,21.03718165613222,105.80149285199144,-1,84,đường chính
1071,Nguyễn Khánh Toàn,21.03712141475356,105.80156424918096,-1,85,đường chính
1072,Nguyễn Khánh Toàn,21.037061173374905,105.8016356463705,-1,86,đường chính
1073,Nguyễn Khánh Toàn,21.037000931996246,105.80170704356,-1,87,đường chính
1074,Nguyễn Khánh Toàn,21.036943235186317,105.8017807942578,-1,88,đường chính
1075,Nguyễn Khánh Toàn,21.036885984735672,105.8018549600324,-1,89,đường chính
1076,Nguyễn Khánh Toàn,21.0368271255859,105.80192766839389,-1,90,đường chính
1077,Nguyễn Khánh Toàn,21.03676826643613,105.80200037675536,-1,91,đường chính
1078,Nguyễn Khánh Toàn,21.036709407286363,105.80207308511686,-1,92,đường chính
1079,Nguyễn Khánh Toàn,21.036650548136592,105.80214579347832,-1,93,đường chính
1080,Nguyễn Khánh Toàn,21.03659168898682,105.80221850183982,-1,94,đường chính
1081,Nguyễn Khánh Toàn,21.036532878043293,105.8022912548428,-1,95,đường chính
1082,Nguyễn Khánh Toàn,21.03647418414404,105.802364116235,-1,96,đường chính
1083,Nguyễn Khánh Toàn,21.036415490244792,105.80243697762717,-1,97,đường chính
1084,Nguyễn Khánh Toàn,21.03635679634554,105.80250983901934,-1,98,đường chính
1085,Nguyễn Khánh Toàn,21.03629810244629,105.8025827004115,-1,99,đường chính
1086,Nguyễn Khánh Toàn,21.036243880640207,105.80265901484763,-1,100,đường chính
1087,Nguyễn Khánh Toàn,21.03619522328604,105.8027397022853,-1,101,đường chính
1088,Nguyễn Khánh Toàn,21.036138954401466,105.80281472746472,-1,102,đường chính
1089,Nguyễn Khánh Toàn,21.03608268551689,105.80288975264416,-1,103,đường chính
1090,Nguyễn Khánh Toàn,21.036026416632318,105.8029647778236,-1,104,đường chính
1091,Nguyễn Khánh Toàn,21.03597014774774,105.80303980300302,-1,105,đường chính
1092,Nguyễn Khánh Toàn,21.03591387886317,105.80311482818246,-1,106,đường chính
1093,Nguyễn Khánh Toàn,21.03585698002534,105.80318929814958,-1,107,đường chính
1094,Nguyễn Khánh Toàn,21.03579912799057,105.80326292801202,-1,108,đường chính
1095,Nguyễn Khánh Toàn,21.0357412759558,105.80333655787445,-1,109,đường chính
1096,Nguyễn Khánh Toàn,21.035683423921025,105.80341018773689,-1,110,đường chính
1097,Nguyễn Khánh Toàn,21.035625571886257,105.80348381759931,-1,111,đường chính
1098,Nguyễn Khánh Toàn,21.035567719851485,105.80355744746176,-1,112,đường chính
1099,Nguyễn Khánh Toàn,21.035509867816717,105.8036310773242,-1,113,đường chính
1100,Nguyễn Khánh Toàn,21.035452015781942,105.80370470718664,-1,114,đường chính
1101,Nguyễn Khánh Toàn,21.035394657133345,105.80377877779011,-1,115,đường chính
1102,Nguyễn Khánh Toàn,21.035337427823865,105.80385296393204,-1,116,đường chính
1103,Nguyễn Khánh Toàn,21.03528019851439,105.80392715007396,-1,117,đường chính
1104,Nguyễn Khánh Toàn,21.03522296920491,105.80400133621586,-1,118,đường chính
1105,Nguyễn Khánh Toàn,21.035165739895437,105.80407552235778,-1,119,đường chính
1106,Nguyễn Khánh Toàn,21.035108510585957,105.8041497084997,-1,120,đường chính
1107,Nguyễn Khánh Toàn,21.03505128127648,105.8042238946416,-1,121,đường chính
1108,Nguyễn Khánh Toàn,21.034994051967,105.80429808078352,-1,122,đường chính
1109,Nguyễn Khánh Toàn,21.03493682265752,105.80437226692544,-1,123,đường chính
1110,Nguyễn Khánh Toàn,21.034899205919377,105.80441394875348,-1,124,đường chính
1111,Nguyễn Khánh Toàn,21.03493212625811,105.80457183401975,1,1,đường chính
1112,Nguyễn Khánh Toàn,21.03498626863557,105.8044949751526,1,2,đường chính
1113,Nguyễn Khánh Toàn,21.03504458389769,105.8044217701279,1,3,đường chính
1114,Nguyễn Khánh Toàn,21.03510304451776,105.8043486943528,1,4,đường chính
1115,Nguyễn Khánh Toàn,21.035161505137825,105.80427561857772,1,5,đường chính
1116,Nguyễn Khánh Toàn,21.035219965757893,105.80420254280264,1,6,đường chính
1117,Nguyễn Khánh Toàn,21.03527842637796,105.80412946702756,1,7,đường chính
1118,Nguyễn Khánh Toàn,21.035336886998024,105.80405639125247,1,8,đường chính
1119,Nguyễn Khánh Toàn,21.03539534761809,105.8039833154774,1,9,đường chính
1120,Nguyễn Khánh Toàn,21.035452915600565,105.80390944586593,1,10,đường chính
1121,Nguyễn Khánh Toàn,21.03550918436809,105.80383442084256,1,11,đường chính
1122,Nguyễn Khánh Toàn,21.03556545313562,105.80375939581918,1,12,đường chính
1123,Nguyễn Khánh Toàn,21.03562172190315,105.8036843707958,1,13,đường chính
1124,Nguyễn Khánh Toàn,21.035680030531363,105.80361118227884,1,14,đường chính
1125,Nguyễn Khánh Toàn,21.03573932057872,105.80353887734304,1,15,đường chính
1126,Nguyễn Khánh Toàn,21.035798610626067,105.80346657240725,1,16,đường chính
1127,Nguyễn Khánh Toàn,21.035857900673417,105.80339426747145,1,17,đường chính
1128,Nguyễn Khánh Toàn,21.035917190720767,105.80332196253566,1,18,đường chính
1129,Nguyễn Khánh Toàn,21.03597648076812,105.80324965759986,1,19,đường chính
1130,Nguyễn Khánh Toàn,21.036035770815467,105.80317735266408,1,20,đường chính
1131,Nguyễn Khánh Toàn,21.03609342110609,105.80310355256208,1,21,đường chính
1132,Nguyễn Khánh Toàn,21.03615055359925,105.803029280321,1,22,đường chính
1133,Nguyễn Khánh Toàn,21.0362076860924,105.80295500807988,1,23,đường chính
1134,Nguyễn Khánh Toàn,21.03626405454139,105.80288008939972,1,24,đường chính
1135,Nguyễn Khánh Toàn,21.036318241291347,105.80280332483729,1,25,đường chính
1136,Nguyễn Khánh Toàn,21.036372619562737,105.8027267255466,1,26,đường chính
1137,Nguyễn Khánh Toàn,21.03643108050855,105.80265364936432,1,27,đường chính
1138,Nguyễn Khánh Toàn,21.03648954145436,105.80258057318206,1,28,đường chính
1139,Nguyễn Khánh Toàn,21.036548002400178,105.8025074969998,1,29,đường chính
1140,Nguyễn Khánh Toàn,21.03660646334599,105.80243442081752,1,30,đường chính
1141,Nguyễn Khánh Toàn,21.0366649242918,105.80236134463526,1,31,đường chính
1142,Nguyễn Khánh Toàn,21.03672338523761,105.80228826845298,1,32,đường chính
1143,Nguyễn Khánh Toàn,21.036781846183427,105.80221519227072,1,33,đường chính
1144,Nguyễn Khánh Toàn,21.03684030712924,105.80214211608846,1,34,đường chính
1145,Nguyễn Khánh Toàn,21.03689876807505,105.8020690399062,1,35,đường chính
1146,Nguyễn Khánh Toàn,21.03695678525304,105.80199556181752,1,36,đường chính
1147,Nguyễn Khánh Toàn,21.037014733055457,105.80192202567235,1,37,đường chính
1148,Nguyễn Khánh Toàn,21.037074010035397,105.80184970775684,1,38,đường chính
1149,Nguyễn Khánh Toàn,21.03713328701533,105.8017773898413,1,39,đường chính
1150,Nguyễn Khánh Toàn,21.037192563995266,105.80170507192578,1,40,đường chính
1151,Nguyễn Khánh Toàn,21.0372518409752,105.80163275401026,1,41,đường chính
1152,Nguyễn Khánh Toàn,21.037311117955134,105.80156043609472,1,42,đường chính
1153,Nguyễn Khánh Toàn,21.037370394935078,105.80148811817922,1,43,đường chính
1154,Nguyễn Khánh Toàn,21.03742967191501,105.8014158002637,1,44,đường chính
1155,Nguyễn Khánh Toàn,21.03748894889495,105.80134348234816,1,45,đường chính
1156,Nguyễn Khánh Toàn,21.03754756214652,105.80127054731686,1,46,đường chính
1157,Nguyễn Khánh Toàn,21.03760602330272,105.8011974708716,1,47,đường chính
1158,Nguyễn Khánh Toàn,21.037664697244352,105.801124598169,1,48,đường chính
1159,Nguyễn Khánh Toàn,21.03772593235434,105.80105417779252,1,49,đường chính
1160,Nguyễn Khánh Toàn,21.037787167464334,105.80098375741603,1,50,đường chính
1161,Nguyễn Khánh Toàn,21.037848402574323,105.80091333703956,1,51,đường chính
1162,Nguyễn Khánh Toàn,21.037906895751128,105.80084031449856,1,52,đường chính
1163,Nguyễn Khánh Toàn,21.037964748298407,105.80076668398388,1,53,đường chính
1164,Nguyễn Khánh Toàn,21.038022222111184,105.8006927138183,1,54,đường chính
1165,Nguyễn Khánh Toàn,21.038079658110878,105.80061870974176,1,55,đường chính
1166,Nguyễn Khánh Toàn,21.038137094110564,105.80054470566525,1,56,đường chính
1167,Nguyễn Khánh Toàn,21.038194530110253,105.80047070158872,1,57,đường chính
1168,Nguyễn Khánh Toàn,21.038251966109943,105.8003966975122,1,58,đường chính
1169,Nguyễn Khánh Toàn,21.038309402109636,105.80032269343567,1,59,đường chính
1170,Nguyễn Khánh Toàn,21.03836683810932,105.80024868935917,1,60,đường chính
1171,Nguyễn Khánh Toàn,21.03842427410901,105.80017468528264,1,61,đường chính
1172,Nguyễn Khánh Toàn,21.0384817101087,105.8001006812061,1,62,đường chính
1173,Nguyễn Khánh Toàn,21.03854257157562,105.8000299181993,1,63,đường chính
1174,Nguyễn Khánh Toàn,21.03859975611764,105.79995578711232,1,64,đường chính
1175,Nguyễn Khánh Toàn,21.03865525577502,105.79988010576136,1,65,đường chính
1176,Nguyễn Khánh Toàn,21.038708342173457,105.79980248673982,1,66,đường chính
1177,Nguyễn Khánh Toàn,21.038760555519385,105.79972416672094,1,67,đường chính
1178,Nguyễn Khánh Toàn,21.03881270219192,105.79964579659035,1,68,đường chính
1179,Nguyễn Khánh Toàn,21.038863658257235,105.79956653159988,1,69,đường chính
1180,Nguyễn Khánh Toàn,21.03891365480402,105.79948659176456,1,70,đường chính
1181,Nguyễn Khánh Toàn,21.038961265295946,105.7994049737784,1,71,đường chính
1182,Nguyễn Khánh Toàn,21.039003023401005,105.79931982527287,1,72,đường chính
1183,Nguyễn Khánh Toàn,21.03904346657793,105.79923388352192,1,73,đường chính
1184,Nguyễn Khánh Toàn,21.03906948785792,105.79914204856834,1,74,đường chính
1185,Nguyễn Khánh Toàn,21.03909273045843,105.79904907816628,1,75,đường chính
1186,Nguyễn Khánh Toàn,21.03910236057919,105.79895390378276,1,76,đường chính
1187,Nguyễn Khánh Toàn,21.03910579548788,105.79885772633934,1,77,đường chính
1188,Nguyễn Khánh Toàn,21.039109230396576,105.79876154889592,1,78,đường chính
1189,Nguyễn Khánh Toàn,21.039108564090075,105.79866533268384,1,79,đường chính
1190,Nguyễn Khánh Toàn,21.039106713563022,105.79856910527737,1,80,đường chính
1191,Nguyễn Khánh Toàn,21.03910486303598,105.79847287787088,1,81,đường chính
1192,Nguyễn Khánh Toàn,21.03910301250893,105.79837665046442,1,82,đường chính
1193,Nguyễn Khánh Toàn,21.03910116198189,105.79828042305796,1,83,đường chính
1194,Nguyễn Khánh Toàn,21.03909771945816,105.79818427151122,1,84,đường chính
1195,Nguyễn Khánh Toàn,21.03909159029689,105.79808824798464,1,85,đường chính
1196,Nguyễn Khánh Toàn,21.03908546113562,105.79799222445804,1,86,đường chính
1197,Nguyễn Khánh Toàn,21.03907933197435,105.79789620093146,1,87,đường chính
1198,Nguyễn Khánh Toàn,21.03907320281308,105.79780017740488,1,88,đường chính
1199,Nguyễn Khánh Toàn,21.03906758524672,105.79770411968757,1,89,đường chính
1200,Nguyễn Khánh Toàn,21.03906252760786,105.79760802454936,1,90,đường chính
1201,Nguyễn Khánh Toàn,21.039054034890192,105.7975122791215,1,91,đường chính
1202,Nguyễn Khánh Toàn,21.0390424799189,105.79741683131876,1,92,đường chính
1203,Nguyễn Khánh Toàn,21.03903111393452,105.79732135704994,1,93,đường chính
1204,Nguyễn Khánh Toàn,21.03901974795013,105.79722588278112,1,94,đường chính
1205,Nguyễn Khánh Toàn,21.039008381965758,105.79713040851232,1,95,đường chính
1206,Nguyễn Khánh Toàn,21.03899705053588,105.79703492955493,1,96,đường chính
1207,Nguyễn Khánh Toàn,21.038985816167948,105.79693943742754,1,97,đường chính
1208,Nguyễn Khánh Toàn,21.038965807467385,105.79684855600536,1,98,đường chính
1209,Nguyễn Khánh Toàn,21.038953103414247,105.79675327560685,1,99,đường chính
1210,Nguyễn Khánh Toàn,21.03894039936111,105.79665799520832,1,100,đường chính
1211,Nguyễn Khánh Toàn,21.038928073528336,105.796562661755,1,101,đường chính
1212,Nguyễn Khánh Toàn,21.038917454322764,105.79646708890488,1,102,đường chính
1213,Nguyễn Khánh Toàn,21.0389068351172,105.79637151605476,1,103,đường chính
1214,Nguyễn Khánh Toàn,21.03889369522642,105.7962763745409,1,104,đường chính
1215,Nguyễn Khánh Toàn,21.038876002276325,105.7961820121404,1,105,đường chính
1216,Nguyễn Khánh Toàn,21.03884787087832,105.79609098900886,1,106,đường chính
1217,Nguyễn Khánh Toàn,21.038796954744942,105.7960126063266,1,107,đường chính
1218,Nguyễn Khánh Toàn,21.03873671451849,105.7959413038333,1,108,đường chính
1219,Nguyễn Khánh Toàn,21.03867324686845,105.79587324686844,1,109,đường chính
1220,Nguyễn Khánh Toàn,21.03860757526361,105.79580757526362,1,110,đường chính
1221,Nguyễn Khánh Toàn,21.03854190365877,105.79574190365878,1,111,đường chính
1222,Nguyễn Khánh Toàn,21.038476232053934,105.79567623205394,1,112,đường chính
1223,Nguyễn Khánh Toàn,21.0384105604491,105.7956105604491,1,113,đường chính
1224,Nguyễn Khánh Toàn,21.03834488884426,105.79554488884426,1,114,đường chính
1225,Nguyễn Khánh Toàn,21.038279217239424,105.79547921723945,1,115,đường chính
1226,Nguyễn Khánh Toàn,21.038213545642147,105.79541354564216,1,116,đường chính
1227,Nguyễn Khánh Toàn,21.03814787411428,105.79534787411428,1,117,đường chính
1228,Nguyễn Khánh Toàn,21.03808220258641,105.7952822025864,1,118,đường chính
1229,Nguyễn Khánh Toàn,21.03801653105853,105.79521653105854,1,119,đường chính
1230,Nguyễn Khánh Toàn,21.037950859530664,105.79515085953066,1,120,đường chính
1231,Nguyễn Khánh Toàn,21.03789155883412,105.79507857190838,1,121,đường chính
1232,Nguyễn Khánh Toàn,21.03783269525169,105.79500586906462,1,122,đường chính
1233,Nguyễn Khánh Toàn,21.037784857816824,105.79492473594554,1,123,đường chính
1234,Nguyễn Khánh Toàn,21.037744123360472,105.79483943176166,1,124,đường chính
1235,Nguyễn Khánh Toàn,21.03771782867081,105.79474740034786,1,125,đường chính
1236,Nguyễn Khánh Toàn,21.03770327931426,105.79465279314265,1,126,đường chính
1237,Nguyễn Khánh Toàn,21.037692161721147,105.79455729376916,1,127,đường chính
1238,Nguyễn Khánh Toàn,21.037686351288613,105.79450148863972,1,128,đường chính
1239,Trần Đăng Ninh,21.03637503934645,105.79395869528126,-1,1,đường nhánh
1240,Trần Đăng Ninh,21.03629502442998,105.79391878448448,-1,2,đường nhánh
1241,Trần Đăng Ninh,21.03621004885996,105.79388756896896,-1,3,đường nhánh
1242,Trần Đăng Ninh,21.03612507328993,105.79385635345344,-1,4,đường nhánh
1243,Trần Đăng Ninh,21.036040097719912,105.79382513793792,-1,5,đường nhánh
1244,Trần Đăng Ninh,21.03595512214989,105.79379392242242,-1,6,đường nhánh
1245,Trần Đăng Ninh,21.03586995955751,105.79376331985252,-1,7,đường nhánh
1246,Trần Đăng Ninh,21.03578418350417,105.79373472783472,-1,8,đường nhánh
1247,Trần Đăng Ninh,21.035698407450827,105.79370613581696,-1,9,đường nhánh
1248,Trần Đăng Ninh,21.035612631397488,105.79367754379916,-1,10,đường nhánh
1249,Trần Đăng Ninh,21.03552748071656,105.79364699228664,-1,11,đường nhánh
1250,Trần Đăng Ninh,21.035508577954776,105.79363907188764,-1,12,đường nhánh
1251,Trần Quý Kiên,21.038944054796733,105.79184481998514,-1,1,đường nhánh
1252,Trần Quý Kiên,21.03885017434044,105.79185036391333,-1,2,đường nhánh
1253,Trần Quý Kiên,21.03876039643624,105.79185368902088,-1,3,đường nhánh
1254,Trần Quý Kiên,21.038670618532045,105.79185701412844,-1,4,đường nhánh
1255,Trần Quý Kiên,21.038580840627848,105.791860339236,-1,5,đường nhánh
1256,Trần Quý Kiên,21.038491062723647,105.79186366434358,-1,6,đường nhánh
1257,Trần Quý Kiên,21.03840128481945,105.79186698945114,-1,7,đường nhánh
1258,Trần Quý Kiên,21.0383116668736,105.79187178566994,-1,8,đường nhánh
1259,Trần Quý Kiên,21.038223579842107,105.79189066146242,-1,9,đường nhánh
1260,Trần Quý Kiên,21.03813549281061,105.79190953725488,-1,10,đường nhánh
1261,Trần Quý Kiên,21.03804740577912,105.79192841304734,-1,11,đường nhánh
1262,Trần Quý Kiên,21.03795787973512,105.79193547468434,-1,12,đường nhánh
